KeyFamilyId,KeyFamilyName
SOCR_REF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'SOCR - Reference series')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'SOCR - Séries de référence')])]"
EO104_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 104 - November 2018.')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 104 - Novembre 2018.')])]"
MISMATCH,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Mismatch')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Inadéquation')])]"
REVCOG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Republic of the Congo')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - République du Congo')])]"
FFS_ARG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - ARG')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - ARG')])]"
FFS_COL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - COL')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - COL')])]"
EO102_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 102 - November 2017')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 102 - Novembre 2017')])]"
MON2017_REFERENCE_TABLE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2017 - Monitoring and evaluation : Reference Tables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2017 - Suivi et évaluation : Tableaux de références')])]"
AEI_OTHER_TEST,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Continued - Agri-Environmental other indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Suite - Autres indicateurs agri-environnementaux')])]"
DV_DCD_DCRPROFILES,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'DCR Provider Profiles')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'RCD Profils des fournisseurs')])]"
ALFS_EMP_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Employment by activities and status (ALFS) ARCHIVE')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Emploi par activité et statut (ALFS) ARCHIVE')])]"
ALFS_SUMTAB_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'ALFS Summary tables ARCHIVE')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'ALFS tableaux résumés ARCHIVE')])]"
SNA_TABLE45,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'SUT Indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs TRE')])]"
REVUGA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Uganda')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Ouganda')])]"
EAG_WT_ORG,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""Teachers' teaching and working time"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Temps de travail et temps d’enseignement des enseignants')])]"
EAG_AL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Adult education and learning')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Adult education and learning')])]"
EAG_TS_ACT,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""Teachers' actual salaries"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Teachers' actual salaries"")])]"
EAG_IT_ALL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Instruction time in compulsory education')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Temps d'instruction dans l'enseignement obligatoire"")])]"
AFDDANN,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""Africa's Development Dynamics - Statistical Annex"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dynamiques du développement en Afrique - Annexe statistique')])]"
REVCOD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Congo, Dem. Rep.')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Congo, Rép. dém.')])]"
REVNER,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Niger')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Niger')])]"
REVGHA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Ghana')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Ghana')])]"
REVSWZ,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Swaziland')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Swaziland')])]"
REVKEN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Kenya')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Kenya')])]"
REVEGY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Egypt')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Égypte')])]"
REG_BUSI_DEMOG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regional Business Demography')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Démographie régionale des entreprises')])]"
GD_BREAKDOWNS_13,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 13')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 13')])]"
SHA_FS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Revenues of health care financing schemes')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes des régimes de financement des soins')])]"
FISH_FSE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fisheries Support Estimate')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fisheries Support Estimate')])]"
BFSIGI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Burkina Faso-SIGI')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'SIGI-Burkina Faso')])]"
REITER_2018,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Compass.Stat')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Compass.Stat')])]"
SHA_HK,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross fixed capital formation in the health care system')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Formation brute de capital fixe dans le système de la santé')])]"
BERD_SOF_SIZE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Business enterprise R&D expenditure by source of funds and number of persons employed (organisation size class)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépense intérieure totale de R-D des entreprises par source de financement et nombre de personnes employées')])]"
REVMLI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Mali')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Mali')])]"
BERD_MA_SOF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Business enterprise R&D expenditure by main activity (focussed) and source of funds')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépense intérieure totale de R-D des entreprises par activité principale (liste semi-agrégée) et source de financement')])]"
GERD_SOF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R&D by sector of performance and source of funds')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépense intérieure brute de R-D par secteur de performance et source de financement')])]"
GERD_TOE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R&D by sector of performance and type of expenditure')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Dépense intérieure brute de R-D par secteur d'exécution et type de dépense"")])]"
GERD_TORD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R&D by sector of performance and type of R&D')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Dépense intérieure brute de R-D par secteur d'exécution et type de R-D"")])]"
GERD_FORD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R&D by sector of performance and field of R&D (FORD)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Dépense intérieure brute de R-D par secteur d'exécution et domaine de R-D"")])]"
GERD_SEO,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R&D by sector of performance and socio-economic objective (SEO)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Dépense intérieure brute de R-D par secteur d'exécution et objectif socio-économique"")])]"
BERD_MA_TOE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Business enterprise R&D expenditure by main activity (focussed) and type of expenditure')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépense intérieure totale de R-D des entreprises par activité principale (liste semi-agrégée) et type de dépense')])]"
PERS_FUNC,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'R&D personnel by sector and function')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'R&D personnel by sector and function')])]"
PERS_INDU,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'R&D personnel in the business enterprise sector by main activity')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'R&D personnel in the business enterprise sector by main activity')])]"
PERS_FORD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'R&D personel by sector and major field of R&D (FORD)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'R&D personel by sector and major field of R&D (FORD)')])]"
PERS_QUALIF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'R&D personnel by sector and formal qualification')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Personnel de R-D employé selon le secteur et le niveau d'étude"")])]"
GBARD_NABS2007,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Government budget allocations for R&D')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Crédits budgétaires publics de R-D')])]"
BERD_INDU,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Business enterprise R&D expenditure by industry')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépenses intra-muros totale de R-D des entreprises par industrie')])]"
EO103_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 103 - May 2018.')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 103 - May 2018.')])]"
RDSUB,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Implied tax subsidy rates on R&D expenditures')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Taux de subvention fiscale des dépenses de R-D')])]"
LAC_REVCOL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Colombia')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Colombie')])]"
EO103_LTB,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 103 - July 2018 - Long-term baseline projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives économiques No 103 - Juillet 2018 - Projections à long terme (scénario de référence)')])]"
HIGH_AGLINK_2018,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'OECD-FAO Agricultural Outlook 2018-2027')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Agricoles de l’OCDE et de la FAO 2018-2027')])]"
MON2018_SINGLE_COMMODITY_INDICATORS,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2018 - Monitoring and evaluation : Single commodity indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2018 - Suivi et évaluation : indicateurs de produit individuel')])]"
QASA_TABLE801_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Non-financial accounts by economic sector - Archive before 2019 benchmark revisions')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Comptes non financiers par secteur - Archive avant les révisions de référence de 2019')])]"
NCM_STAGING,"OrderedDict([('@xml:lang', 'en'), ('#text', 'NCM Staging cube')])"
REVTHA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Thailand')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Thailand')])]"
HOUSING,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Residential Property Price Indices (RPPIs) and related housing indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indices des prix de la propriété résidentielle (RPPIs) et autres indicateurs sur le logement')])]"
EAG_MIGR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Education and labour market outcomes of native- and foreign-born adults')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Education et situation sur le marché du travail des personnes nées dans le pays ou à l’étranger')])]"
SNA_TABLE3_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '3. Population and employment by main activity, 2019 archive')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '3. Population et emploi par activité, Archive 2019')])]"
REVLTU,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Lithuania')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Lituanie')])]"
SBRD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'R&D indicators sub-platform')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Plateforme des indiacteurs de la R-D')])]"
SKILLS_2018_TOTAL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Skill needs')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Bésoin de compétences')])]"
SKILLS_2018_INDUSTRY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Skill needs - Industries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Bésoin de compétences - Industries')])]"
TIVA_2018_C3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Origin of value added in final demand')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Origine de la valeur ajoutée dans la demande finale')])]"
VC_INVEST,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Venture capital investments')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Investissements de capital-risque')])]"
GD_BREAKDOWNS_1,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 1')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 1')])]"
GD_BREAKDOWNS_2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 2')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 2')])]"
TIVA_2018_C4,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Gross exports by final destination and origin of value added')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Échanges en Valeur Ajoutée (ÉVA): Exportations brutes selon leur destination finale et l'origine de la valeur ajoutée"")])]"
TIVA_2018_C5,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Origin of value added in gross imports')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Origine de la valeur ajoutée dans les importations brutes')])]"
REVCOK,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Cook Islands')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Îles Cook')])]"
REVWSM,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Samoa')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Samoa')])]"
REVPNG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Papua New Guinea')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Papouasie Nouvelle Guinée')])]"
REVSLB,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Solomon Islands')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Iles Salomon')])]"
REVFJI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Fiji')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Fidji')])]"
METR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Effective tax rate on increasing working hours')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Taux d'imposition effectif sur l'augmentation du temps de travail"")])]"
NRR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Net Replacement Rates in unemployment')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Taux de remplacement des prestations de chômage')])]"
HIGH_AGLINK_2019,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'OECD-FAO Agricultural Outlook 2019-2028')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Agricoles de l’OCDE et de la FAO 2019-2028')])]"
IOTSI4_2018,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Input-Output Tables 2018 edition')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tableaux des Entrées-Sorties édition 2018')])]"
GOV_SEA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Government at a Glance - SEA countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Government at a Glance - SEA countries')])]"
AFRICAPOLIS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Africapolis')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Africapolis')])]"
ICT_IUSERS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'ICT Usage by Internet Users')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'ICT Usage by Internet Users')])]"
SIGI2019,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Social Institutions and Gender Index 2019')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateur Institutions Sociales et Égalité Femmes-Hommes (SIGI) 2019')])]"
FOBS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Future of Business Survey')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Future of Business Survey')])]"
RE_FIT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Renewable energy feed-in tariffs')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tarifs de rachat pour les energies renouvelables')])]"
PTRCC,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Effective tax rate on entering employment for parents using childcare services')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Taux d'imposition effectif à la reprise d'un emploi pour les parents utilisant les services de garde d'enfants"")])]"
SNA_TABLE10_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '10. Taxes and social contributions receipts, 2019 archive')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '10. Impôts et cotisations sociales, Archive 2019')])]"
REVGNQ,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Equatorial Guinea')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques  - Guinée équatoriale')])]"
FDI_CTRY_IND_SUMM,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'FDI statistics by partner country and by industry - Summary')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Statistiques d'IDE par pays partenaire et par industrie - Synthèse"")])]"
TRADEENV_IND1,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Carbon emissions embodied in trade')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Carbon emissions embodied in trade')])]"
TRADEENV_IND10,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Environmentally Related Goods')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Trade in Environmentally Related Goods')])]"
